,ID,이름,생일,팀,시즌,포지션,나이,G,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,wOBA,wRC+,WAR+
100,50,홍성흔,1977-02-28,두,2004,C,28,133.0,552.0,501.0,62.0,165.0,27.0,2.0,14.0,238.0,86.0,10.0,7.0,36.0,10.0,2.0,70.0,8.0,3.0,2.0,0.32899999999999996,0.384,0.475,0.8590000000000001,0.391,135.7,6.17
101,5,장종훈,1968-04-10,한,1995,1B,28,126.0,498.0,420.0,77.0,137.0,25.0,4.0,22.0,236.0,78.0,8.0,9.0,68.0,6.0,16.0,63.0,10.0,0.0,4.0,0.326,0.424,0.562,0.986,0.431,183.1,6.14
102,0,이종범,1970-08-15,해,1993,SS,24,126.0,525.0,475.0,85.0,133.0,16.0,4.0,16.0,205.0,53.0,73.0,19.0,32.0,6.0,2.0,35.0,11.0,8.0,4.0,0.28,0.331,0.43200000000000005,0.762,0.35,127.4,6.14
103,31,김태균,1982-05-29,한,2008,1B,27,115.0,484.0,410.0,81.0,133.0,27.0,1.0,31.0,255.0,92.0,2.0,0.0,64.0,5.0,4.0,67.0,8.0,0.0,5.0,0.324,0.41700000000000004,0.622,1.0390000000000001,0.461,183.4,6.14
104,20,김동주,1976-02-03,두,2002,3B,27,120.0,487.0,415.0,63.0,132.0,21.0,0.0,26.0,231.0,79.0,1.0,1.0,52.0,13.0,2.0,61.0,8.0,0.0,7.0,0.318,0.405,0.557,0.961,0.415,162.7,6.13
105,41,우즈,1969-08-19,두,2000,1B,32,127.0,565.0,479.0,91.0,151.0,22.0,0.0,39.0,290.0,111.0,4.0,1.0,77.0,6.0,5.0,132.0,13.0,0.0,3.0,0.315,0.414,0.605,1.02,0.43700000000000006,166.6,6.12
106,36,이만수,1958-09-19,삼,1991,C,34,118.0,446.0,378.0,51.0,120.0,18.0,0.0,17.0,189.0,74.0,6.0,2.0,56.0,8.0,12.0,27.0,7.0,0.0,3.0,0.317,0.414,0.5,0.914,0.41100000000000003,154.6,6.08
107,22,유지현,1971-05-25,L,1998,SS,28,126.0,564.0,476.0,94.0,132.0,36.0,1.0,12.0,206.0,61.0,40.0,7.0,71.0,6.0,4.0,78.0,3.0,9.0,2.0,0.27699999999999997,0.377,0.433,0.809,0.358,126.3,6.08
108,23,김기태,1969-05-23,쌍,1994,1B,26,108.0,454.0,376.0,70.0,119.0,20.0,4.0,25.0,222.0,79.0,9.0,10.0,74.0,2.0,13.0,70.0,10.0,0.0,2.0,0.316,0.43,0.59,1.02,0.449,191.2,6.07
109,51,나성범,1989-10-03,N,2014,CF,26,123.0,536.0,477.0,88.0,157.0,28.0,5.0,30.0,285.0,101.0,14.0,5.0,42.0,15.0,2.0,128.0,4.0,1.0,1.0,0.32899999999999996,0.4,0.597,0.998,0.429,146.2,6.06
110,36,이만수,1958-09-19,삼,1983,C,26,98.0,410.0,357.0,53.0,105.0,12.0,0.0,27.0,198.0,74.0,0.0,3.0,41.0,8.0,2.0,51.0,11.0,2.0,2.0,0.294,0.37799999999999995,0.555,0.932,0.418,170.3,6.05
111,52,서튼,1970-05-14,현,2005,LF,36,119.0,521.0,424.0,76.0,124.0,18.0,2.0,35.0,251.0,102.0,0.0,2.0,86.0,4.0,8.0,101.0,3.0,0.0,7.0,0.292,0.41100000000000003,0.5920000000000001,1.003,0.435,168.8,6.05
112,42,데이비스,1969-10-03,한,2001,CF,33,130.0,564.0,496.0,95.0,166.0,21.0,0.0,30.0,277.0,96.0,15.0,9.0,60.0,2.0,9.0,74.0,15.0,0.0,6.0,0.335,0.40399999999999997,0.5579999999999999,0.963,0.42100000000000004,145.8,6.04
113,46,손아섭,1988-03-18,롯,2013,RF,26,128.0,568.0,498.0,83.0,172.0,23.0,4.0,11.0,236.0,69.0,36.0,7.0,64.0,3.0,6.0,88.0,9.0,0.0,3.0,0.345,0.42100000000000004,0.474,0.895,0.415,148.9,6.04
114,53,장성호,1977-10-18,K,2002,1B,26,133.0,586.0,481.0,82.0,165.0,29.0,0.0,19.0,251.0,95.0,7.0,3.0,86.0,9.0,14.0,53.0,15.0,2.0,8.0,0.34299999999999997,0.445,0.522,0.9670000000000001,0.419,163.1,6.02
115,31,김태균,1982-05-29,한,2003,1B,22,133.0,573.0,479.0,67.0,153.0,24.0,2.0,31.0,274.0,95.0,3.0,2.0,79.0,9.0,6.0,106.0,13.0,4.0,2.0,0.319,0.424,0.5720000000000001,0.996,0.43200000000000005,165.1,6.0
116,54,김재현,1975-10-02,L,1994,RF,20,125.0,535.0,463.0,81.0,134.0,26.0,3.0,21.0,229.0,80.0,21.0,4.0,55.0,12.0,2.0,86.0,7.0,0.0,5.0,0.289,0.376,0.495,0.87,0.395,155.1,5.97
117,1,테임즈,1986-11-10,N,2016,1B,31,123.0,529.0,436.0,118.0,140.0,30.0,3.0,40.0,296.0,121.0,13.0,4.0,74.0,12.0,6.0,103.0,2.0,0.0,7.0,0.321,0.42700000000000005,0.679,1.1059999999999999,0.46299999999999997,170.5,5.97
118,55,조인성,1975-05-25,L,2010,C,36,133.0,511.0,457.0,69.0,145.0,24.0,1.0,28.0,255.0,107.0,2.0,0.0,41.0,3.0,8.0,83.0,19.0,5.0,5.0,0.317,0.374,0.5579999999999999,0.932,0.401,140.0,5.96
119,34,양의지,1987-06-05,N,2020,C,34,130.0,528.0,461.0,86.0,151.0,26.0,1.0,33.0,278.0,124.0,5.0,2.0,46.0,14.0,7.0,47.0,11.0,1.0,6.0,0.32799999999999996,0.4,0.603,1.003,0.43200000000000005,153.3,5.95
120,21,장효조,1956-07-06,삼,1985,LF,30,107.0,422.0,346.0,66.0,129.0,24.0,1.0,11.0,188.0,65.0,17.0,8.0,57.0,4.0,6.0,23.0,6.0,8.0,6.0,0.373,0.46,0.5429999999999999,1.003,0.446,184.5,5.93
121,6,홍현우,1972-09-28,해,1999,2B,28,129.0,561.0,487.0,99.0,146.0,26.0,0.0,34.0,274.0,111.0,31.0,6.0,64.0,3.0,1.0,104.0,10.0,3.0,4.0,0.3,0.382,0.563,0.9440000000000001,0.401,136.3,5.91
122,56,백인천,1943-11-27,M,1982,DH,40,72.0,298.0,250.0,55.0,103.0,23.0,1.0,19.0,185.0,64.0,11.0,3.0,42.0,3.0,10.0,17.0,5.0,0.0,3.0,0.41200000000000003,0.49700000000000005,0.74,1.237,0.528,227.0,5.88
123,57,유한준,1981-07-01,넥,2015,RF,35,139.0,598.0,520.0,103.0,188.0,42.0,1.0,23.0,301.0,116.0,3.0,3.0,67.0,2.0,2.0,71.0,13.0,1.0,8.0,0.36200000000000004,0.431,0.579,1.0090000000000001,0.44,157.6,5.87
124,58,김상현,1980-11-12,LK,2009,3B,30,121.0,496.0,448.0,77.0,141.0,30.0,2.0,36.0,283.0,127.0,7.0,5.0,41.0,6.0,1.0,103.0,11.0,0.0,1.0,0.315,0.379,0.632,1.011,0.431,155.4,5.87
125,59,김성한,1958-05-18,해,1989,1B,32,118.0,513.0,414.0,93.0,116.0,18.0,0.0,26.0,212.0,84.0,32.0,8.0,84.0,9.0,11.0,62.0,7.0,0.0,6.0,0.28,0.40700000000000003,0.512,0.92,0.42100000000000004,164.4,5.86
126,60,박용택,1979-04-21,L,2012,CF,34,127.0,556.0,499.0,82.0,152.0,34.0,3.0,11.0,225.0,76.0,30.0,8.0,42.0,7.0,1.0,66.0,9.0,1.0,7.0,0.305,0.36200000000000004,0.451,0.813,0.377,136.9,5.86
127,12,박석민,1985-06-22,삼,2013,3B,29,117.0,474.0,396.0,61.0,126.0,24.0,0.0,18.0,204.0,76.0,4.0,2.0,54.0,21.0,1.0,73.0,13.0,0.0,2.0,0.318,0.425,0.515,0.94,0.43200000000000005,162.0,5.85
128,61,조성환,1976-12-23,롯,2008,2B,33,123.0,525.0,462.0,79.0,151.0,27.0,3.0,10.0,214.0,81.0,31.0,3.0,37.0,11.0,0.0,81.0,6.0,4.0,11.0,0.327,0.382,0.46299999999999997,0.845,0.387,136.6,5.82
129,24,최정,1987-02-28,S,2016,3B,30,141.0,606.0,500.0,106.0,144.0,24.0,1.0,40.0,290.0,106.0,1.0,2.0,77.0,23.0,2.0,126.0,6.0,0.0,6.0,0.28800000000000003,0.40299999999999997,0.58,0.983,0.425,140.7,5.82
130,60,박용택,1979-04-21,L,2009,LF,31,111.0,506.0,452.0,91.0,168.0,31.0,5.0,18.0,263.0,74.0,22.0,3.0,36.0,6.0,2.0,63.0,15.0,3.0,9.0,0.37200000000000005,0.418,0.5820000000000001,0.9990000000000001,0.433,156.5,5.79
131,42,데이비스,1969-10-03,한,1999,CF,31,130.0,578.0,525.0,93.0,172.0,31.0,3.0,30.0,299.0,106.0,35.0,18.0,41.0,5.0,1.0,93.0,14.0,2.0,5.0,0.32799999999999996,0.379,0.57,0.948,0.40399999999999997,138.0,5.79
132,51,나성범,1989-10-03,N,2017,RF,29,125.0,561.0,498.0,103.0,173.0,42.0,2.0,24.0,291.0,99.0,17.0,7.0,48.0,12.0,10.0,116.0,8.0,0.0,3.0,0.34700000000000003,0.415,0.584,1.0,0.428,154.3,5.78
133,6,홍현우,1972-09-28,해,1997,3B,26,126.0,534.0,436.0,73.0,118.0,29.0,0.0,22.0,213.0,79.0,20.0,9.0,86.0,7.0,11.0,80.0,19.0,0.0,5.0,0.271,0.395,0.489,0.884,0.391,145.7,5.78
134,62,전준호,1969-02-15,롯,1995,CF,27,124.0,540.0,458.0,93.0,141.0,13.0,12.0,1.0,181.0,42.0,69.0,25.0,62.0,6.0,3.0,54.0,5.0,8.0,6.0,0.308,0.39299999999999996,0.395,0.7879999999999999,0.359,131.4,5.78
135,20,김동주,1976-02-03,두,2009,3B,34,105.0,426.0,354.0,63.0,125.0,28.0,0.0,19.0,210.0,86.0,3.0,1.0,61.0,8.0,10.0,55.0,17.0,0.0,3.0,0.353,0.455,0.593,1.0490000000000002,0.45399999999999996,170.9,5.76
136,24,최정,1987-02-28,S,2011,3B,25,113.0,488.0,403.0,64.0,125.0,25.0,1.0,20.0,212.0,75.0,15.0,5.0,46.0,20.0,1.0,72.0,8.0,13.0,6.0,0.31,0.402,0.526,0.9279999999999999,0.41100000000000003,152.0,5.76
137,19,김재환,1988-09-22,두,2016,LF,29,134.0,568.0,492.0,107.0,160.0,32.0,3.0,37.0,309.0,124.0,8.0,2.0,71.0,0.0,3.0,107.0,9.0,0.0,5.0,0.325,0.40700000000000003,0.628,1.035,0.442,162.7,5.75
138,46,손아섭,1988-03-18,롯,2017,RF,30,144.0,667.0,576.0,113.0,193.0,35.0,4.0,20.0,296.0,80.0,25.0,8.0,83.0,4.0,8.0,96.0,7.0,1.0,3.0,0.335,0.42,0.514,0.934,0.41,140.0,5.72
139,11,이병규,1974-10-25,L,2004,CF,31,129.0,562.0,496.0,95.0,160.0,26.0,2.0,14.0,232.0,64.0,8.0,4.0,50.0,12.0,1.0,72.0,14.0,3.0,1.0,0.32299999999999995,0.397,0.46799999999999997,0.865,0.396,139.4,5.72
140,45,김성래,1961-03-23,삼,1988,2B,28,96.0,386.0,314.0,54.0,110.0,18.0,2.0,10.0,162.0,54.0,7.0,4.0,58.0,7.0,2.0,43.0,6.0,5.0,2.0,0.35,0.45899999999999996,0.516,0.975,0.442,178.6,5.71
141,45,김성래,1961-03-23,삼,1987,2B,27,99.0,385.0,334.0,59.0,111.0,11.0,1.0,22.0,190.0,70.0,2.0,5.0,45.0,3.0,3.0,38.0,8.0,0.0,3.0,0.332,0.413,0.569,0.982,0.45,185.5,5.71
142,63,이호성,1967-07-17,해,1991,LF,25,121.0,520.0,434.0,98.0,125.0,12.0,7.0,21.0,214.0,84.0,25.0,7.0,67.0,12.0,1.0,65.0,6.0,2.0,5.0,0.28800000000000003,0.39399999999999996,0.493,0.887,0.40399999999999997,150.7,5.71
143,64,터커,1990-07-06,K,2020,RF,31,142.0,631.0,542.0,100.0,166.0,40.0,0.0,32.0,302.0,113.0,0.0,2.0,76.0,9.0,3.0,67.0,12.0,0.0,4.0,0.306,0.39799999999999996,0.557,0.955,0.42,148.9,5.7
144,16,최형우,1983-12-16,K,2020,DH,38,140.0,600.0,522.0,93.0,185.0,37.0,1.0,28.0,308.0,115.0,0.0,0.0,70.0,5.0,5.0,101.0,9.0,0.0,3.0,0.354,0.433,0.59,1.023,0.45,168.4,5.7
145,65,김응국,1966-01-14,롯,1996,LF,31,126.0,518.0,446.0,62.0,143.0,22.0,6.0,9.0,204.0,64.0,26.0,7.0,65.0,2.0,6.0,61.0,11.0,1.0,4.0,0.321,0.406,0.457,0.8640000000000001,0.39399999999999996,152.8,5.69
146,66,전준우,1986-02-25,롯,2018,LF,33,144.0,614.0,556.0,118.0,190.0,36.0,2.0,33.0,329.0,90.0,7.0,7.0,48.0,7.0,1.0,82.0,12.0,1.0,2.0,0.342,0.4,0.5920000000000001,0.991,0.42100000000000004,146.3,5.67
147,14,로하스,1990-05-24,K,2018,CF,29,144.0,645.0,564.0,114.0,172.0,30.0,1.0,43.0,333.0,114.0,18.0,13.0,71.0,7.0,4.0,142.0,10.0,1.0,2.0,0.305,0.38799999999999996,0.59,0.9790000000000001,0.41,138.5,5.66
148,34,양의지,1987-06-05,두,2015,C,29,132.0,513.0,442.0,70.0,144.0,27.0,0.0,20.0,231.0,93.0,5.0,4.0,39.0,24.0,3.0,64.0,7.0,2.0,6.0,0.326,0.405,0.523,0.9279999999999999,0.408,149.1,5.65
149,67,이정후,1998-08-20,키,2020,RF,23,140.0,617.0,544.0,85.0,181.0,49.0,5.0,15.0,285.0,101.0,12.0,2.0,59.0,4.0,6.0,47.0,16.0,2.0,8.0,0.33299999999999996,0.397,0.524,0.9209999999999999,0.406,143.6,5.64
150,2,심정수,1975-05-05,두,1999,RF,25,132.0,544.0,480.0,79.0,161.0,35.0,1.0,31.0,291.0,110.0,1.0,4.0,53.0,8.0,4.0,77.0,17.0,0.0,3.0,0.335,0.408,0.606,1.014,0.431,158.7,5.64
151,53,장성호,1977-10-18,해,1999,LF,23,129.0,559.0,485.0,110.0,166.0,32.0,1.0,24.0,272.0,62.0,5.0,3.0,61.0,8.0,2.0,71.0,9.0,0.0,5.0,0.342,0.42,0.561,0.981,0.425,152.0,5.63
152,68,동봉철,1970-01-02,삼,1992,CF,23,126.0,511.0,410.0,95.0,130.0,18.0,7.0,11.0,195.0,52.0,24.0,17.0,72.0,13.0,2.0,63.0,5.0,14.0,2.0,0.317,0.433,0.47600000000000003,0.9079999999999999,0.406,145.5,5.63
153,36,이만수,1958-09-19,삼,1990,C,33,110.0,421.0,359.0,50.0,103.0,13.0,0.0,26.0,194.0,57.0,3.0,4.0,54.0,5.0,6.0,37.0,16.0,0.0,2.0,0.287,0.386,0.54,0.9259999999999999,0.419,157.7,5.63
154,69,이범호,1981-11-25,한,2004,3B,24,133.0,541.0,481.0,80.0,148.0,35.0,3.0,23.0,258.0,74.0,6.0,3.0,48.0,3.0,1.0,80.0,8.0,5.0,4.0,0.308,0.371,0.536,0.9079999999999999,0.401,140.7,5.61
155,20,김동주,1976-02-03,두,2003,DH,28,118.0,504.0,401.0,61.0,137.0,23.0,2.0,23.0,233.0,89.0,3.0,2.0,79.0,11.0,8.0,53.0,15.0,0.0,13.0,0.342,0.45,0.581,1.031,0.446,177.9,5.61
156,27,마해영,1970-08-14,삼,2002,DH,33,133.0,596.0,532.0,92.0,172.0,40.0,2.0,33.0,315.0,116.0,2.0,0.0,46.0,12.0,5.0,74.0,14.0,0.0,6.0,0.32299999999999995,0.386,0.5920000000000001,0.978,0.418,161.3,5.61
157,11,이병규,1974-10-25,L,1997,CF,24,126.0,550.0,495.0,82.0,151.0,31.0,8.0,7.0,219.0,69.0,23.0,5.0,43.0,8.0,3.0,50.0,6.0,1.0,3.0,0.305,0.368,0.442,0.81,0.366,130.5,5.6
158,53,장성호,1977-10-18,K,2003,1B,27,130.0,571.0,476.0,93.0,150.0,36.0,2.0,21.0,253.0,105.0,13.0,4.0,84.0,3.0,7.0,52.0,7.0,3.0,5.0,0.315,0.41700000000000004,0.532,0.9490000000000001,0.415,154.2,5.58
159,38,송지만,1973-03-02,한,2002,RF,30,131.0,557.0,488.0,84.0,142.0,18.0,2.0,38.0,278.0,104.0,8.0,3.0,58.0,9.0,4.0,136.0,14.0,0.0,2.0,0.29100000000000004,0.375,0.57,0.945,0.405,152.0,5.57
160,70,박종호,1973-07-27,현,2000,2B,28,121.0,541.0,441.0,89.0,150.0,30.0,3.0,10.0,216.0,58.0,9.0,5.0,61.0,12.0,0.0,47.0,4.0,20.0,7.0,0.34,0.428,0.49,0.9179999999999999,0.39799999999999996,139.0,5.56
161,8,브룸바,1974-04-21,현,2007,DH,34,126.0,547.0,438.0,75.0,135.0,13.0,0.0,29.0,235.0,87.0,3.0,2.0,100.0,4.0,12.0,70.0,17.0,0.0,5.0,0.308,0.43700000000000006,0.537,0.9740000000000001,0.43700000000000006,174.1,5.56
162,71,정수근,1977-01-20,두,1999,CF,23,129.0,589.0,505.0,100.0,164.0,28.0,8.0,2.0,214.0,55.0,57.0,13.0,70.0,4.0,1.0,56.0,12.0,5.0,5.0,0.325,0.408,0.424,0.831,0.376,121.0,5.55
163,48,이순철,1961-04-18,해,1991,CF,31,115.0,513.0,434.0,83.0,120.0,21.0,3.0,17.0,198.0,50.0,56.0,18.0,55.0,14.0,1.0,66.0,3.0,6.0,4.0,0.27699999999999997,0.373,0.456,0.8290000000000001,0.37799999999999995,133.2,5.55
164,72,황재균,1987-07-28,롯,2016,3B,30,127.0,559.0,498.0,97.0,167.0,26.0,5.0,27.0,284.0,113.0,25.0,10.0,49.0,4.0,5.0,66.0,10.0,0.0,8.0,0.335,0.39399999999999996,0.57,0.9640000000000001,0.41700000000000004,137.3,5.55
165,16,최형우,1983-12-16,삼,2014,LF,32,113.0,493.0,430.0,92.0,153.0,33.0,0.0,31.0,279.0,100.0,4.0,2.0,50.0,7.0,1.0,62.0,11.0,0.0,6.0,0.35600000000000004,0.426,0.649,1.075,0.45799999999999996,160.6,5.55
166,10,강정호,1987-04-05,넥,2013,SS,27,126.0,532.0,450.0,67.0,131.0,21.0,1.0,22.0,220.0,96.0,15.0,8.0,68.0,6.0,3.0,109.0,18.0,2.0,6.0,0.29100000000000004,0.387,0.489,0.8759999999999999,0.39799999999999996,138.0,5.55
167,73,이용규,1985-08-26,K,2011,CF,27,111.0,503.0,421.0,84.0,140.0,16.0,2.0,3.0,169.0,33.0,30.0,6.0,63.0,9.0,2.0,33.0,5.0,7.0,3.0,0.33299999999999996,0.42700000000000005,0.401,0.8290000000000001,0.391,137.9,5.54
168,69,이범호,1981-11-25,K,2011,3B,31,101.0,405.0,318.0,63.0,96.0,21.0,0.0,17.0,168.0,77.0,2.0,0.0,75.0,7.0,3.0,56.0,8.0,0.0,5.0,0.302,0.44,0.528,0.968,0.44,171.1,5.54
169,3,이승엽,1976-08-18,삼,2001,1B,26,127.0,574.0,463.0,101.0,128.0,31.0,2.0,39.0,280.0,95.0,4.0,2.0,96.0,12.0,11.0,130.0,6.0,1.0,2.0,0.276,0.41200000000000003,0.605,1.0170000000000001,0.434,155.1,5.52
170,4,이대호,1982-06-21,롯,2008,3B,27,122.0,527.0,435.0,73.0,131.0,23.0,0.0,18.0,208.0,94.0,0.0,1.0,62.0,18.0,4.0,56.0,9.0,0.0,12.0,0.301,0.4,0.478,0.879,0.402,147.1,5.51
171,18,박재홍,1973-09-07,S,2005,CF,33,109.0,495.0,421.0,76.0,128.0,21.0,1.0,18.0,205.0,63.0,22.0,10.0,67.0,2.0,2.0,78.0,10.0,2.0,3.0,0.304,0.4,0.48700000000000004,0.887,0.4,147.4,5.51
172,74,김동수,1968-10-27,L,1998,C,31,118.0,471.0,408.0,67.0,116.0,28.0,2.0,20.0,208.0,66.0,2.0,3.0,44.0,9.0,2.0,71.0,8.0,4.0,6.0,0.284,0.36200000000000004,0.51,0.872,0.37799999999999995,140.5,5.5
173,75,정성훈,1980-06-27,L,2012,3B,33,107.0,438.0,365.0,50.0,113.0,27.0,3.0,12.0,182.0,53.0,3.0,3.0,65.0,1.0,2.0,62.0,13.0,2.0,5.0,0.31,0.41100000000000003,0.499,0.909,0.41600000000000004,164.8,5.5
174,15,박병호,1986-07-10,키,2019,1B,34,122.0,532.0,432.0,92.0,121.0,22.0,0.0,33.0,242.0,98.0,0.0,1.0,78.0,13.0,5.0,117.0,7.0,0.0,9.0,0.28,0.39899999999999997,0.56,0.9590000000000001,0.42200000000000004,166.3,5.5
175,31,김태균,1982-05-29,한,2016,DH,35,144.0,652.0,529.0,94.0,193.0,39.0,0.0,23.0,301.0,136.0,1.0,0.0,108.0,9.0,10.0,97.0,11.0,0.0,6.0,0.365,0.47600000000000003,0.569,1.045,0.46299999999999997,165.5,5.5
176,76,이광은,1955-06-28,M,1986,LF,32,107.0,467.0,408.0,59.0,124.0,21.0,3.0,15.0,196.0,60.0,20.0,8.0,48.0,5.0,5.0,53.0,3.0,0.0,6.0,0.304,0.379,0.48,0.8590000000000001,0.39799999999999996,163.6,5.49
177,77,박한이,1979-01-28,삼,2004,CF,26,132.0,587.0,503.0,81.0,156.0,26.0,2.0,16.0,234.0,63.0,13.0,9.0,69.0,5.0,3.0,57.0,8.0,7.0,3.0,0.31,0.397,0.465,0.862,0.39,133.9,5.49
178,74,김동수,1968-10-27,L,1993,C,26,115.0,427.0,372.0,47.0,102.0,16.0,3.0,16.0,172.0,56.0,7.0,0.0,41.0,6.0,3.0,40.0,11.0,3.0,5.0,0.27399999999999997,0.35100000000000003,0.462,0.8140000000000001,0.373,146.5,5.48
179,14,로하스,1990-05-24,K,2019,CF,30,142.0,577.0,520.0,68.0,167.0,29.0,3.0,24.0,274.0,104.0,4.0,4.0,49.0,3.0,5.0,120.0,4.0,0.0,5.0,0.321,0.38,0.527,0.907,0.405,150.6,5.47
180,3,이승엽,1976-08-18,삼,2012,1B,37,126.0,556.0,488.0,84.0,150.0,28.0,2.0,21.0,245.0,85.0,6.0,0.0,59.0,4.0,4.0,101.0,10.0,1.0,4.0,0.307,0.384,0.502,0.8859999999999999,0.406,157.5,5.47
181,78,신동주,1972-12-14,삼,1997,LF,26,120.0,452.0,399.0,79.0,130.0,37.0,1.0,21.0,232.0,66.0,18.0,12.0,34.0,14.0,3.0,79.0,3.0,3.0,2.0,0.326,0.396,0.581,0.978,0.428,169.7,5.46
182,7,양준혁,1969-05-26,삼,2006,DH,38,126.0,533.0,413.0,63.0,125.0,31.0,1.0,13.0,197.0,81.0,12.0,7.0,103.0,9.0,10.0,43.0,11.0,1.0,7.0,0.303,0.446,0.47700000000000004,0.9229999999999999,0.42100000000000004,172.7,5.45
183,79,류중일,1963-04-28,삼,1990,SS,28,120.0,503.0,425.0,70.0,132.0,22.0,5.0,6.0,182.0,45.0,23.0,8.0,50.0,10.0,0.0,55.0,6.0,15.0,2.0,0.311,0.39399999999999996,0.428,0.823,0.379,131.2,5.44
184,59,김성한,1958-05-18,해,1985,1B,28,105.0,455.0,400.0,66.0,133.0,29.0,1.0,22.0,230.0,75.0,8.0,5.0,42.0,3.0,2.0,37.0,6.0,4.0,6.0,0.33299999999999996,0.395,0.575,0.97,0.433,176.6,5.43
185,66,전준우,1986-02-25,롯,2011,CF,26,133.0,601.0,539.0,97.0,162.0,38.0,5.0,11.0,243.0,64.0,23.0,9.0,50.0,7.0,4.0,101.0,14.0,2.0,3.0,0.301,0.366,0.451,0.816,0.375,126.6,5.43
186,80,이영우,1973-11-27,한,2002,LF,30,133.0,564.0,476.0,96.0,150.0,26.0,1.0,24.0,250.0,52.0,13.0,12.0,73.0,8.0,6.0,103.0,14.0,7.0,0.0,0.315,0.415,0.525,0.94,0.406,153.0,5.42
187,24,최정,1987-02-28,S,2008,3B,22,114.0,476.0,406.0,77.0,133.0,24.0,1.0,12.0,195.0,61.0,19.0,8.0,41.0,17.0,2.0,58.0,7.0,10.0,2.0,0.32799999999999996,0.41,0.48,0.89,0.405,148.5,5.4
188,81,이강돈,1961-02-27,빙,1990,LF,30,117.0,496.0,436.0,81.0,146.0,20.0,6.0,16.0,226.0,84.0,12.0,10.0,45.0,6.0,2.0,78.0,10.0,3.0,6.0,0.335,0.4,0.518,0.9179999999999999,0.42,159.0,5.39
189,82,강민호,1985-08-18,롯,2011,C,27,124.0,506.0,450.0,63.0,130.0,25.0,2.0,19.0,216.0,66.0,4.0,6.0,47.0,8.0,2.0,81.0,18.0,0.0,1.0,0.289,0.366,0.48,0.846,0.38799999999999996,135.2,5.38
190,12,박석민,1985-06-22,삼,2015,3B,31,135.0,559.0,448.0,90.0,144.0,25.0,0.0,26.0,247.0,116.0,3.0,0.0,83.0,19.0,0.0,97.0,13.0,1.0,8.0,0.321,0.441,0.551,0.992,0.43700000000000006,156.8,5.38
191,82,강민호,1985-08-18,롯,2008,C,24,122.0,501.0,435.0,51.0,127.0,25.0,1.0,19.0,211.0,82.0,2.0,4.0,49.0,7.0,1.0,77.0,13.0,0.0,10.0,0.292,0.365,0.485,0.85,0.387,136.5,5.37
192,36,이만수,1958-09-19,삼,1988,C,31,86.0,334.0,285.0,47.0,92.0,13.0,0.0,18.0,159.0,58.0,6.0,3.0,41.0,7.0,5.0,22.0,8.0,0.0,1.0,0.32299999999999995,0.419,0.5579999999999999,0.977,0.439,176.5,5.35
193,83,이종욱,1980-06-18,두,2007,CF,28,123.0,528.0,465.0,84.0,147.0,20.0,12.0,1.0,194.0,46.0,47.0,14.0,48.0,4.0,0.0,74.0,6.0,6.0,4.0,0.316,0.382,0.41700000000000004,0.799,0.369,127.9,5.34
194,18,박재홍,1973-09-07,S,2008,RF,36,112.0,471.0,396.0,66.0,126.0,26.0,2.0,19.0,213.0,72.0,5.0,6.0,69.0,3.0,4.0,66.0,14.0,0.0,3.0,0.318,0.42,0.5379999999999999,0.958,0.435,169.3,5.34
195,84,이진영,1980-06-15,S,2003,LF,24,128.0,562.0,481.0,81.0,158.0,29.0,6.0,17.0,250.0,70.0,10.0,9.0,62.0,4.0,1.0,76.0,6.0,13.0,2.0,0.32799999999999996,0.408,0.52,0.9279999999999999,0.40399999999999997,147.8,5.33
196,28,김현수,1988-01-12,L,2020,LF,33,142.0,619.0,547.0,98.0,181.0,35.0,2.0,22.0,286.0,119.0,0.0,2.0,63.0,2.0,7.0,53.0,9.0,0.0,7.0,0.331,0.397,0.523,0.92,0.40700000000000003,148.4,5.32
197,9,박경완,1972-07-11,현,2001,C,30,130.0,528.0,421.0,66.0,108.0,13.0,1.0,24.0,195.0,81.0,21.0,8.0,91.0,7.0,2.0,121.0,9.0,6.0,3.0,0.257,0.395,0.46299999999999997,0.858,0.385,123.7,5.32
198,2,심정수,1975-05-05,두,2000,RF,26,126.0,542.0,454.0,75.0,138.0,21.0,2.0,29.0,250.0,91.0,3.0,0.0,69.0,10.0,1.0,67.0,12.0,0.0,9.0,0.304,0.4,0.551,0.951,0.413,149.9,5.31
199,46,손아섭,1988-03-18,롯,2016,RF,29,144.0,672.0,575.0,118.0,186.0,33.0,1.0,16.0,269.0,81.0,42.0,4.0,92.0,3.0,1.0,104.0,4.0,0.0,2.0,0.32299999999999995,0.418,0.46799999999999997,0.8859999999999999,0.406,131.0,5.3
200,46,손아섭,1988-03-18,롯,2018,RF,31,141.0,625.0,553.0,109.0,182.0,32.0,5.0,26.0,302.0,93.0,20.0,3.0,68.0,2.0,1.0,99.0,15.0,1.0,1.0,0.32899999999999996,0.40399999999999997,0.546,0.95,0.409,138.6,5.3
